Id: 33, Name: Lit candle, EquipId: 0
Id: 9798, Name: Fishing cape, EquipId: 1954
Id: 9799, Name: Fishing cape(t), EquipId: 1955
Id: 9800, Name: Fishing hood, EquipId: 1956
Id: 9801, Name: Cooking cape, EquipId: 1957
Id: 9802, Name: Cooking cape(t), EquipId: 1958
Id: 9803, Name: Cooking hood, EquipId: 1959
Id: 9804, Name: Firemaking cape, EquipId: 1960
Id: 9805, Name: Firemaking cape(t), EquipId: 1961
Id: 9806, Name: Firemaking hood, EquipId: 1962
Id: 9807, Name: Woodcutting cape, EquipId: 1963
Id: 9808, Name: Woodcut. cape(t), EquipId: 1964
Id: 9809, Name: Woodcutting hood, EquipId: 1965
Id: 9810, Name: Farming cape, EquipId: 1966
Id: 9811, Name: Farming cape(t), EquipId: 1967
Id: 9812, Name: Farming hood, EquipId: 1968
Id: 9813, Name: Quest point cape, EquipId: 1969
Id: 9814, Name: Quest point hood, EquipId: 1970
Id: 9815, Name: Bobble hat, EquipId: 1971
Id: 9816, Name: Bobble scarf, EquipId: 1972
Id: 9818, Name: Teak cape rack, EquipId: 1671
Id: 9820, Name: Gilded cape rack, EquipId: 1674
Id: 9822, Name: Magical cape rack, EquipId: 1673
Id: 9825, Name: Mahogany cos box, EquipId: 1651
Id: 9827, Name: Teak armour case, EquipId: 1652
Id: 9829, Name: Oak magic wardrobe, EquipId: 1653
Id: 9831, Name: Teak magic wardrobe, EquipId: 1654
Id: 9833, Name: Mahogany magic wardrobe, EquipId: 1647
Id: 9835, Name: Marble magic wardrobe, EquipId: 1648
Id: 9837, Name: Teak toy box, EquipId: 1649
Id: 9839, Name: Oak treasure chest, EquipId: 1650
Id: 9840, Name: Teak treas' chest, EquipId: 1659
Id: 9842, Name: Costume room, EquipId: 1660
Id: 9844, Name: Teak cape rack, EquipId: 1661
Id: 9846, Name: Gilded cape rack, EquipId: 1662
Id: 9848, Name: Magical cape rack, EquipId: 1655
Id: 9850, Name: Teak toy box, EquipId: 1656
Id: 9852, Name: Oak magic wardrobe, EquipId: 1657
Id: 9854, Name: Teak magic wardrobe, EquipId: 1658
Id: 9864, Name: M'gany treas' chest, EquipId: 1694
Id: 9865, Name: Oak costume box, EquipId: 1693
Id: 9866, Name: Teak costume box, EquipId: 1692
Id: 9870, Name: M'gany cape rack, EquipId: 1691
Id: 9872, Name: Marble cape rack, EquipId: 1701
Id: 9873, Name: Magical cape rack, EquipId: 1702
Id: 9874, Name: Oak toy box, EquipId: 1699
Id: 9875, Name: Teak toy box, EquipId: 1700
Id: 9876, Name: Mahogany toy box, EquipId: 1697
Id: 9877, Name: Oak magic wardrobe, EquipId: 1698
Id: 9878, Name: Carved oak magic wardrobe, EquipId: 1695
Id: 9879, Name: Teak magic wardrobe, EquipId: 1696
Id: 9880, Name: Carved teak magic wardrobe, EquipId: 1709
Id: 9881, Name: Mahogany magic wardrobe, EquipId: 1710
Id: 9882, Name: Gilded magic wardrobe, EquipId: 1707
Id: 9883, Name: Marble magic wardrobe, EquipId: 1708
Id: 9884, Name: Oak armour case, EquipId: 1705
Id: 9885, Name: Teak armour case, EquipId: 1706
Id: 9886, Name: M'gany arm'r case, EquipId: 1703
Id: 9887, Name: Oak treasure chest, EquipId: 1704
Id: 9888, Name: Teak treas' chest, EquipId: 1681
Id: 9890, Name: Oak costume box, EquipId: 1682
Id: 9892, Name: Mahogany cos box, EquipId: 1679
Id: 9893, Name: null, EquipId: 1973
Id: 9894, Name: null, EquipId: 1974
Id: 9895, Name: null, EquipId: 1975
Id: 9896, Name: null, EquipId: 1976
Id: 9897, Name: null, EquipId: 1977
Id: 9898, Name: null, EquipId: 1978
Id: 9899, Name: null, EquipId: 1979
Id: 9900, Name: null, EquipId: 1683
Id: 9902, Name: Hardy gout tubers, EquipId: 1684
Id: 9905, Name: null, EquipId: 1980
Id: 9906, Name: Ghost buster 500, EquipId: 1981
Id: 9907, Name: Ghost buster 500, EquipId: 1982
Id: 9908, Name: Ghost buster 500, EquipId: 1983
Id: 9909, Name: Ghost buster 500, EquipId: 1984
Id: 9910, Name: Ghost buster 500, EquipId: 1985
Id: 9911, Name: Ghost buster 500, EquipId: 1986
Id: 9912, Name: Ghost buster 500, EquipId: 1987
Id: 9913, Name: White destabiliser, EquipId: 1988
Id: 9914, Name: Red destabiliser, EquipId: 1989
Id: 9915, Name: Blue destabiliser, EquipId: 1990
Id: 9916, Name: Green destabiliser, EquipId: 1991
Id: 9917, Name: Yellow destabiliser, EquipId: 1992
Id: 9918, Name: Black destabiliser, EquipId: 1993
Id: 9920, Name: Jack lantern mask, EquipId: 1994
Id: 9921, Name: Skeleton boots, EquipId: 1995
Id: 9922, Name: Skeleton gloves, EquipId: 1996
Id: 9923, Name: Skeleton leggings, EquipId: 1997
Id: 9924, Name: Skeleton shirt, EquipId: 1998
Id: 9925, Name: Skeleton mask, EquipId: 1999
Id: 9926, Name: null, EquipId: 2000
Id: 9927, Name: null, EquipId: 2001
Id: 9928, Name: null, EquipId: 2002
Id: 9929, Name: null, EquipId: 2003
Id: 9930, Name: null, EquipId: 2004
Id: 9931, Name: null, EquipId: 2005
Id: 9932, Name: Auguste's sapling, EquipId: 1748
Id: 9933, Name: Balloon structure, EquipId: 1747
Id: 9934, Name: Origami balloon, EquipId: 1746
Id: 9935, Name: Yellow balloon, EquipId: 1745
Id: 9940, Name: Purple balloon, EquipId: 1749
Id: 9941, Name: Pink balloon, EquipId: 1750
Id: 9943, Name: Sandbag, EquipId: 2006
Id: 9944, Name: Bomber jacket, EquipId: 2007
Id: 9945, Name: Bomber cap, EquipId: 2008
Id: 9946, Name: Cap and goggles, EquipId: 2009
Id: 9947, Name: Old red disk, EquipId: 1751
Id: 9948, Name: Hunter cape, EquipId: 2010
Id: 9949, Name: Hunter cape(t), EquipId: 2011
Id: 9950, Name: Hunter hood, EquipId: 2012
Id: 9951, Name: Footprint, EquipId: 1753
Id: 9952, Name: Imp, EquipId: 1712
Id: 9953, Name: Kebbit, EquipId: 1711
Id: 9954, Name: Kebbit, EquipId: 1714
Id: 9955, Name: Kebbit, EquipId: 1713
Id: 9956, Name: Kebbit, EquipId: 1716
Id: 9957, Name: Kebbit, EquipId: 1715
Id: 9958, Name: Kebbit, EquipId: 1718
Id: 9959, Name: Kebbit, EquipId: 1717
Id: 9960, Name: Kebbit, EquipId: 1720
Id: 9961, Name: Kebbit, EquipId: 1719
Id: 9963, Name: Kebbit, EquipId: 1721
Id: 9964, Name: Kebbit, EquipId: 1723
Id: 9965, Name: Crimson swift, EquipId: 1722
Id: 9966, Name: Copper longtail, EquipId: 1725
Id: 9967, Name: Cerulean twitch, EquipId: 1724
Id: 9968, Name: Golden warbler, EquipId: 1726
Id: 9969, Name: Tropical wagtail, EquipId: 1727
Id: 9970, Name: Butterfly, EquipId: 1728
Id: 9974, Name: Giant eagle, EquipId: 1729
Id: 9975, Name: Rabbit, EquipId: 1730
Id: 9976, Name: Chinchompa, EquipId: 1731
Id: 9977, Name: Red chinchompa, EquipId: 1732
Id: 9979, Name: Raw bird meat, EquipId: 1733
Id: 9980, Name: Roast bird meat, EquipId: 1734
Id: 9981, Name: Roast bird meat, EquipId: 1735
Id: 9982, Name: Burnt bird meat, EquipId: 1736
Id: 9983, Name: Burnt bird meat, EquipId: 1737
Id: 9984, Name: Skewered bird meat, EquipId: 1774
Id: 9991, Name: Burnt beast meat, EquipId: 1773
Id: 9996, Name: Spicy minced meat, EquipId: 1772
Id: 10000, Name: Hunter potion(3), EquipId: 1769
Id: 10001, Name: Hunter potion(3), EquipId: 1768
Id: 10002, Name: Hunter potion(2), EquipId: 1771
Id: 10003, Name: Hunter potion(2), EquipId: 1770
Id: 10005, Name: Hunter potion(1), EquipId: 1765
Id: 10006, Name: Bird snare, EquipId: 1767
Id: 10007, Name: Bird snare, EquipId: 1766
Id: 10009, Name: Box trap, EquipId: 1763
Id: 10010, Name: Butterfly net, EquipId: 2013
Id: 10011, Name: Butterfly net, EquipId: 1764
Id: 10013, Name: Butterfly jar, EquipId: 1761
Id: 10015, Name: Black warlock, EquipId: 1762
Id: 10016, Name: Snowy knight, EquipId: 1760
Id: 10018, Name: Sapphire glacialis, EquipId: 1759
Id: 10020, Name: Ruby harvest, EquipId: 1758
Id: 10022, Name: null, EquipId: 2014
Id: 10023, Name: Falconer's glove, EquipId: 2015
Id: 10024, Name: Falconer's glove, EquipId: 2016
Id: 10026, Name: Magic box, EquipId: 1755
Id: 10029, Name: Teasing stick, EquipId: 2017
Id: 10033, Name: Chinchompa, EquipId: 2018
Id: 10034, Name: Red chinchompa, EquipId: 2019
Id: 10035, Name: Kyatt legs, EquipId: 2020
Id: 10037, Name: Kyatt top, EquipId: 2021
Id: 10039, Name: Kyatt hat, EquipId: 2022
Id: 10041, Name: Larupia legs, EquipId: 2023
Id: 10043, Name: Larupia top, EquipId: 2024
Id: 10045, Name: Larupia hat, EquipId: 2025
Id: 10047, Name: Graahk legs, EquipId: 2026
Id: 10049, Name: Graahk top, EquipId: 2027
Id: 10051, Name: Graahk headdress, EquipId: 2028
Id: 10052, Name: Graahk headdress, EquipId: 1806
Id: 10053, Name: Wood camo top, EquipId: 2029
Id: 10055, Name: Wood camo legs, EquipId: 2030
Id: 10056, Name: Wood camo legs, EquipId: 1801
Id: 10057, Name: Jungle camo top, EquipId: 2031
Id: 10058, Name: Jungle camo top, EquipId: 1803
Id: 10059, Name: Jungle camo legs, EquipId: 2032
Id: 10060, Name: Jungle camo legs, EquipId: 1805
Id: 10061, Name: Desert camo top, EquipId: 2033
Id: 10063, Name: Desert camo legs, EquipId: 2034
Id: 10064, Name: Desert camo legs, EquipId: 1797
Id: 10065, Name: Polar camo top, EquipId: 2035
Id: 10067, Name: Polar camo legs, EquipId: 2036
Id: 10069, Name: Spotted cape, EquipId: 2037
Id: 10070, Name: Spotted cape, EquipId: 1800
Id: 10071, Name: Spottier cape, EquipId: 2038
Id: 10073, Name: Spotted cape, EquipId: 2039
Id: 10074, Name: Spottier cape, EquipId: 2040
Id: 10075, Name: Gloves of silence, EquipId: 2041
Id: 10077, Name: Spiky vambraces, EquipId: 2042
Id: 10079, Name: Green spiky vambs, EquipId: 2043
Id: 10080, Name: Green spiky vambs, EquipId: 1796
Id: 10081, Name: Blue spiky vambs, EquipId: 2044
Id: 10082, Name: Blue spiky vambs, EquipId: 1794
Id: 10083, Name: Red spiky vambs, EquipId: 2045
Id: 10085, Name: Black spiky vambs, EquipId: 2046
Id: 10088, Name: Red feather, EquipId: 1788
Id: 10089, Name: Blue feather, EquipId: 1789
Id: 10090, Name: Yellow feather, EquipId: 1786
Id: 10091, Name: Orange feather, EquipId: 1787
Id: 10092, Name: Ferret, EquipId: 1792
Id: 10093, Name: Tatty larupia fur, EquipId: 1793
Id: 10094, Name: Tatty larupia fur, EquipId: 1790
Id: 10095, Name: Larupia fur, EquipId: 1791
Id: 10096, Name: Larupia fur, EquipId: 1781
Id: 10097, Name: Tatty graahk fur, EquipId: 1780
Id: 10098, Name: Tatty graahk fur, EquipId: 1779
Id: 10099, Name: Graahk fur, EquipId: 1778
Id: 10100, Name: Graahk fur, EquipId: 1785
Id: 10101, Name: Tatty kyatt fur, EquipId: 1784
Id: 10102, Name: Tatty kyatt fur, EquipId: 1783
Id: 10103, Name: Kyatt fur, EquipId: 1782
Id: 10108, Name: Long kebbit spike, EquipId: 1777
Id: 10110, Name: Kebbit teeth, EquipId: 1776
Id: 10111, Name: Kebbit teeth dust, EquipId: 1775
Id: 10112, Name: Kebbit teeth dust, EquipId: 1816
Id: 10113, Name: Kebbit claws, EquipId: 1815
Id: 10115, Name: Dark kebbit fur, EquipId: 1817
Id: 10118, Name: Polar kebbit fur, EquipId: 1814
Id: 10120, Name: Feldip weasel fur, EquipId: 1821
Id: 10121, Name: Common kebbit fur, EquipId: 1820
Id: 10122, Name: Common kebbit fur, EquipId: 1823
Id: 10123, Name: Desert devil fur, EquipId: 1822
Id: 10125, Name: Spotted kebbit fur, EquipId: 1818
Id: 10126, Name: Spotted kebbit fur, EquipId: 1819
Id: 10129, Name: Barb-tail harpoon, EquipId: 2047
Id: 10131, Name: null, EquipId: 2048
Id: 10132, Name: Strung rabbit foot, EquipId: 2049
Id: 10135, Name: Rabbit foot, EquipId: 1810
Id: 10141, Name: Burnt rainbow fish, EquipId: 1813
Id: 10146, Name: Orange salamander, EquipId: 2050
Id: 10147, Name: Red salamander, EquipId: 2051
Id: 10148, Name: Black salamander, EquipId: 2052
Id: 10149, Name: Swamp lizard, EquipId: 2053
Id: 10150, Name: Noose wand, EquipId: 2054
Id: 10152, Name: null, EquipId: 2055
Id: 10153, Name: null, EquipId: 2056
Id: 10154, Name: null, EquipId: 2057
Id: 10155, Name: null, EquipId: 2058
Id: 10156, Name: Hunters' crossbow, EquipId: 2059
Id: 10162, Name: Black salamander, EquipId: 1808
Id: 10164, Name: null, EquipId: 2060
Id: 10171, Name: Eagle cape, EquipId: 2061
Id: 10172, Name: Fake beak, EquipId: 2062
Id: 10173, Name: Bird book, EquipId: 1809
Id: 10193, Name: Casket, EquipId: 1845
Id: 10208, Name: Clue scroll, EquipId: 1835
Id: 10209, Name: Casket, EquipId: 1834
Id: 10210, Name: Clue scroll, EquipId: 1833
Id: 10211, Name: Casket, EquipId: 1832
Id: 10212, Name: Clue scroll, EquipId: 1837
Id: 10215, Name: Casket, EquipId: 1836
Id: 10216, Name: Clue scroll, EquipId: 1841
Id: 10217, Name: Casket, EquipId: 1840
Id: 10218, Name: Clue scroll, EquipId: 1839
Id: 10219, Name: Casket, EquipId: 1838
Id: 10221, Name: Casket, EquipId: 1844
Id: 10222, Name: Clue scroll, EquipId: 1843
Id: 10223, Name: Casket, EquipId: 1842
Id: 10226, Name: Clue scroll, EquipId: 1824
Id: 10227, Name: Casket, EquipId: 1825
Id: 10232, Name: Clue scroll, EquipId: 1826
Id: 10233, Name: Casket, EquipId: 1827
Id: 10236, Name: Clue scroll, EquipId: 1830
Id: 10237, Name: Casket, EquipId: 1831
Id: 10238, Name: Clue scroll, EquipId: 1828
Id: 10239, Name: Casket, EquipId: 1829
Id: 10241, Name: Casket, EquipId: 2107
Id: 10243, Name: Casket, EquipId: 2106
Id: 10245, Name: Casket, EquipId: 2109
Id: 10247, Name: Casket, EquipId: 2108
Id: 10249, Name: Casket, EquipId: 2111
Id: 10251, Name: Casket, EquipId: 2110
Id: 10253, Name: Casket, EquipId: 2113
Id: 10255, Name: Casket, EquipId: 2112
Id: 10256, Name: Clue scroll, EquipId: 2099
Id: 10258, Name: Clue scroll, EquipId: 2098
Id: 10260, Name: Clue scroll, EquipId: 2101
Id: 10262, Name: Clue scroll, EquipId: 2100
Id: 10264, Name: Clue scroll, EquipId: 2103
Id: 10266, Name: Clue scroll, EquipId: 2102
Id: 10268, Name: Clue scroll, EquipId: 2105
Id: 10270, Name: Clue scroll, EquipId: 2104
Id: 10273, Name: Casket, EquipId: 2122
Id: 10275, Name: Casket, EquipId: 2123
Id: 10277, Name: Casket, EquipId: 2124
Id: 10279, Name: Casket, EquipId: 2125
Id: 10280, Name: Willow comp bow, EquipId: 2063
Id: 10281, Name: Willow comp bow, EquipId: 2126
Id: 10282, Name: Yew comp bow, EquipId: 2064
Id: 10283, Name: Yew comp bow, EquipId: 2127
Id: 10284, Name: Magic comp bow, EquipId: 2065
Id: 10285, Name: Magic comp bow, EquipId: 2128
Id: 10286, Name: Rune helm (h1), EquipId: 2066
Id: 10287, Name: Rune helm (h1), EquipId: 2129
Id: 10288, Name: Rune helm (h2), EquipId: 2067
Id: 10290, Name: Rune helm (h3), EquipId: 2068
Id: 10292, Name: Rune helm (h4), EquipId: 2069
Id: 10294, Name: Rune helm (h5), EquipId: 2070
Id: 10296, Name: Adamant helm (h1), EquipId: 2071
Id: 10298, Name: Adamant helm (h2), EquipId: 2072
Id: 10300, Name: Adamant helm (h3), EquipId: 2073
Id: 10302, Name: Adamant helm (h4), EquipId: 2074
Id: 10304, Name: Adamant helm (h5), EquipId: 2075
Id: 10305, Name: Adamant helm (h5), EquipId: 2079
Id: 10306, Name: Black helm (h1), EquipId: 2076
Id: 10307, Name: Black helm (h1), EquipId: 2078
Id: 10308, Name: Black helm (h2), EquipId: 2077
Id: 10309, Name: Black helm (h2), EquipId: 2077
Id: 10310, Name: Black helm (h3), EquipId: 2078
Id: 10311, Name: Black helm (h3), EquipId: 2076
Id: 10312, Name: Black helm (h4), EquipId: 2079
Id: 10313, Name: Black helm (h4), EquipId: 2083
Id: 10314, Name: Black helm (h5), EquipId: 2080
Id: 10315, Name: Black helm (h5), EquipId: 2082
Id: 10316, Name: Bob shirt, EquipId: 2081
Id: 10317, Name: Bob shirt, EquipId: 2081
Id: 10318, Name: Bob shirt, EquipId: 2082
Id: 10319, Name: Bob shirt, EquipId: 2080
Id: 10320, Name: Bob shirt, EquipId: 2083
Id: 10322, Name: Bob shirt, EquipId: 2084
Id: 10324, Name: Bob shirt, EquipId: 2085
Id: 10326, Name: Purple firelighter, EquipId: 2068
Id: 10328, Name: White logs, EquipId: 2075
Id: 10330, Name: 3rd age range top, EquipId: 2086
Id: 10332, Name: 3rd age range legs, EquipId: 2087
Id: 10334, Name: 3rd age range coif, EquipId: 2088
Id: 10336, Name: 3rd age vambraces, EquipId: 2089
Id: 10337, Name: 3rd age vambraces, EquipId: 2092
Id: 10338, Name: 3rd age robe top, EquipId: 2090
Id: 10339, Name: 3rd age robe top, EquipId: 2093
Id: 10340, Name: 3rd age robe bottoms, EquipId: 2091
Id: 10341, Name: 3rd age robe bottoms, EquipId: 2090
Id: 10342, Name: 3rd age mage hat, EquipId: 2092
Id: 10343, Name: 3rd age mage hat, EquipId: 2091
Id: 10344, Name: 3rd age amulet, EquipId: 2093
Id: 10345, Name: 3rd age amulet, EquipId: 2096
Id: 10346, Name: 3rd age platelegs, EquipId: 2094
Id: 10347, Name: 3rd age platelegs, EquipId: 2097
Id: 10348, Name: 3rd age platebody, EquipId: 2095
Id: 10349, Name: 3rd age platebody, EquipId: 2094
Id: 10350, Name: 3rd age full helmet, EquipId: 2096
Id: 10351, Name: 3rd age full helmet, EquipId: 2095
Id: 10352, Name: 3rd age kiteshield, EquipId: 2097
Id: 10354, Name: Amulet of glory(t4), EquipId: 2098
Id: 10356, Name: Amulet of glory(t3), EquipId: 2099
Id: 10358, Name: Amulet of glory(t2), EquipId: 2100
Id: 10360, Name: Amulet of glory(t1), EquipId: 2101
Id: 10362, Name: Amulet of glory(t), EquipId: 2102
Id: 10364, Name: Strength amulet(t), EquipId: 2103
Id: 10366, Name: Amulet of magic(t), EquipId: 2104
Id: 10368, Name: Zamorak bracers, EquipId: 2105
Id: 10370, Name: Zamorak d'hide, EquipId: 2106
Id: 10372, Name: Zamorak chaps, EquipId: 2107
Id: 10374, Name: Zamorak coif, EquipId: 2108
Id: 10376, Name: Guthix bracers, EquipId: 2109
Id: 10378, Name: Guthix dragonhide, EquipId: 2110
Id: 10380, Name: Guthix chaps, EquipId: 2111
Id: 10382, Name: Guthix coif, EquipId: 2112
Id: 10384, Name: Saradomin bracers, EquipId: 2113
Id: 10386, Name: Saradomin d'hide, EquipId: 2114
Id: 10388, Name: Saradomin chaps, EquipId: 2115
Id: 10390, Name: Saradomin coif, EquipId: 2116
Id: 10392, Name: A powdered wig, EquipId: 2117
Id: 10394, Name: Flared trousers, EquipId: 2118
Id: 10396, Name: Pantaloons, EquipId: 2119
Id: 10398, Name: Sleeping cap, EquipId: 2120
Id: 10400, Name: Black ele' shirt, EquipId: 2121
Id: 10402, Name: Black ele' legs, EquipId: 2122
Id: 10404, Name: Red ele' shirt, EquipId: 2123
Id: 10406, Name: Red ele' legs, EquipId: 2124
Id: 10408, Name: Blue ele' shirt, EquipId: 2125
Id: 10410, Name: Blue ele' legs, EquipId: 2126
Id: 10412, Name: Green ele' shirt, EquipId: 2127
Id: 10414, Name: Green ele' legs, EquipId: 2128
Id: 10416, Name: Purple ele' shirt, EquipId: 2129
Id: 10418, Name: Purple ele' legs, EquipId: 2130
Id: 10420, Name: White ele' blouse, EquipId: 2131
Id: 10422, Name: White ele' skirt, EquipId: 2132
Id: 10424, Name: Red ele' blouse, EquipId: 2133
Id: 10426, Name: Red ele' skirt, EquipId: 2134
Id: 10428, Name: Blue ele' blouse, EquipId: 2135
Id: 10430, Name: Blue ele' skirt, EquipId: 2136
Id: 10432, Name: Green ele' blouse, EquipId: 2137
Id: 10434, Name: Green ele' skirt, EquipId: 2138
Id: 10436, Name: Purple ele' blouse, EquipId: 2139
Id: 10438, Name: Purple ele' skirt, EquipId: 2140
Id: 10440, Name: Saradomin crozier, EquipId: 2141
Id: 10442, Name: Guthix crozier, EquipId: 2142
Id: 10444, Name: Zamorak crozier, EquipId: 2143
Id: 10446, Name: Saradomin cloak, EquipId: 2144
Id: 10448, Name: Guthix cloak, EquipId: 2145
Id: 10450, Name: Zamorak cloak, EquipId: 2146
Id: 10452, Name: Saradomin mitre, EquipId: 2147
Id: 10453, Name: Saradomin mitre, EquipId: 2062
Id: 10454, Name: Guthix mitre, EquipId: 2148
Id: 10456, Name: Zamorak mitre, EquipId: 2149
Id: 10458, Name: Saradomin robe top, EquipId: 2150
Id: 10460, Name: Zamorak robe top, EquipId: 2151
Id: 10461, Name: Zamorak robe top, EquipId: 2060
Id: 10462, Name: Guthix robe top, EquipId: 2152
Id: 10464, Name: Saradomin robe legs, EquipId: 2153
Id: 10466, Name: Guthix robe legs, EquipId: 2154
Id: 10468, Name: Zamorak robe legs, EquipId: 2155
Id: 10470, Name: Saradomin stole, EquipId: 2156
Id: 10472, Name: Guthix stole, EquipId: 2157
Id: 10474, Name: Zamorak stole, EquipId: 2158
Id: 10484, Name: null, EquipId: 2159
Id: 10485, Name: Scroll, EquipId: 2160
Id: 10487, Name: Undead chicken, EquipId: 2161
Id: 10488, Name: Selected iron, EquipId: 2162
Id: 10491, Name: Blessed axe, EquipId: 2163
Id: 10496, Name: Polished buttons, EquipId: 2206
Id: 10497, Name: Tinderbox, EquipId: 2207
Id: 10498, Name: Ava's attractor, EquipId: 2164
Id: 10499, Name: Ava's accumulator, EquipId: 2165
Id: 10500, Name: Crone-made amulet, EquipId: 2166
Id: 10501, Name: Snowball, EquipId: 2167
Id: 10502, Name: null, EquipId: 2212
Id: 10503, Name: null, EquipId: 2213
Id: 10504, Name: null, EquipId: 2214
Id: 10505, Name: null, EquipId: 2215
Id: 10506, Name: Gublinch shards, EquipId: 2216
Id: 10507, Name: Reindeer hat, EquipId: 2168
Id: 10508, Name: Wintumber tree, EquipId: 2218
Id: 10509, Name: Snowball, EquipId: 2219
Id: 10510, Name: Snowball, EquipId: 2220
Id: 10511, Name: Zanaris choir, EquipId: 2221
Id: 10512, Name: Scroll, EquipId: 2223
Id: 10513, Name: Crackers, EquipId: 2222
Id: 10514, Name: Tofu, EquipId: 2225
Id: 10515, Name: Worms, EquipId: 2224
Id: 10516, Name: Attacker horn, EquipId: 2227
Id: 10517, Name: Attacker horn, EquipId: 2226
Id: 10518, Name: Attacker horn, EquipId: 2229
Id: 10519, Name: Attacker horn, EquipId: 2228
Id: 10520, Name: Attacker horn, EquipId: 2231
Id: 10521, Name: Collection bag, EquipId: 2230
Id: 10522, Name: Collection bag, EquipId: 2233
Id: 10523, Name: Collection bag, EquipId: 2232
Id: 10524, Name: Collection bag, EquipId: 2235
Id: 10525, Name: Collection bag, EquipId: 2234
Id: 10526, Name: Healer horn, EquipId: 2237
Id: 10527, Name: Healer horn, EquipId: 2236
Id: 10528, Name: Healer horn, EquipId: 2240
Id: 10529, Name: Healer horn, EquipId: 2241
Id: 10530, Name: Healer horn, EquipId: 2238
Id: 10531, Name: Green egg, EquipId: 2239
Id: 10532, Name: Red egg, EquipId: 2244
Id: 10533, Name: Blue egg, EquipId: 2245
Id: 10534, Name: Yellow egg, EquipId: 2242
Id: 10535, Name: Poisoned egg, EquipId: 2243
Id: 10536, Name: Spiked/pois. egg, EquipId: 2248
Id: 10537, Name: Omega egg, EquipId: 2249
Id: 10538, Name: Defender horn, EquipId: 2246
Id: 10539, Name: Poisoned tofu, EquipId: 2247
Id: 10540, Name: Poisoned worms, EquipId: 2252
Id: 10541, Name: Poisoned meat, EquipId: 2253
Id: 10542, Name: Healing vial(4), EquipId: 2250
Id: 10543, Name: Healing vial(3), EquipId: 2251
Id: 10544, Name: Healing vial(2), EquipId: 2169
Id: 10545, Name: Healing vial(1), EquipId: 2256
Id: 10546, Name: Healing vial, EquipId: 2255
Id: 10547, Name: Healer hat, EquipId: 2170
Id: 10548, Name: Fighter hat, EquipId: 2171
Id: 10549, Name: Runner hat, EquipId: 2172
Id: 10550, Name: Ranger hat, EquipId: 2173
Id: 10551, Name: Fighter torso, EquipId: 2174
Id: 10552, Name: Runner boots, EquipId: 2175
Id: 10553, Name: Penance gloves, EquipId: 2176
Id: 10554, Name: Penance gloves, EquipId: 2177
Id: 10555, Name: Penance skirt, EquipId: 2178
Id: 10556, Name: Picture, EquipId: 2179
Id: 10557, Name: Picture, EquipId: 2180
Id: 10558, Name: Picture, EquipId: 2181
Id: 10559, Name: Picture, EquipId: 2182
Id: 10560, Name: Collector horn, EquipId: 2172
Id: 10561, Name: Spikes, EquipId: 2173
Id: 10562, Name: Queen help book, EquipId: 2174
Id: 10563, Name: No eggs, EquipId: 2175
Id: 10564, Name: Granite body, EquipId: 2183
Id: 10566, Name: Fire cape, EquipId: 2184
Id: 10567, Name: Picture, EquipId: 2185
Id: 10568, Name: Picture, EquipId: 2180
Id: 10569, Name: Picture, EquipId: 2186
Id: 10570, Name: Picture, EquipId: 2182
Id: 10571, Name: Picture, EquipId: 2187
Id: 10572, Name: Picture, EquipId: 2176
Id: 10573, Name: Picture, EquipId: 2188
Id: 10574, Name: Picture, EquipId: 2178
Id: 10575, Name: Picture, EquipId: 2189
Id: 10576, Name: Picture, EquipId: 2184
Id: 10577, Name: Picture, EquipId: 2190
Id: 10579, Name: Picture, EquipId: 2191
Id: 10581, Name: Keris, EquipId: 2192
Id: 10582, Name: Keris(p), EquipId: 2193
Id: 10583, Name: Keris(p+), EquipId: 2194
Id: 10584, Name: Keris(p++), EquipId: 2195
Id: 10585, Name: Parchment, EquipId: 2188
Id: 10587, Name: Tarn's diary, EquipId: 2189
Id: 10588, Name: Salve amulet(e), EquipId: 2196
Id: 10589, Name: Granite helm, EquipId: 2197
Id: 10591, Name: Terror dog, EquipId: 2187
Id: 10592, Name: Penguin bongos, EquipId: 2194
Id: 10593, Name: Cowbells, EquipId: 2195
Id: 10594, Name: Clockwork book, EquipId: 2192
Id: 10595, Name: Clockwork suit, EquipId: 2193
Id: 10596, Name: Clockwork suit, EquipId: 2191
Id: 10598, Name: Mission report, EquipId: 2190
Id: 10601, Name: Mystic hat, EquipId: 2198
Id: 10602, Name: Mystic hat, EquipId: 2199
Id: 10603, Name: Mystic hat, EquipId: 2200
Id: 10604, Name: Skeletal helm, EquipId: 2201
Id: 10605, Name: Infinity top, EquipId: 2202
Id: 10606, Name: Splitbark helm, EquipId: 2203
Id: 10607, Name: Ghostly boots, EquipId: 2204
Id: 10608, Name: Moonclan hat, EquipId: 2205
Id: 10609, Name: Lunar helm, EquipId: 2206
Id: 10610, Name: Decorative armour, EquipId: 2207
Id: 10611, Name: Void knight top, EquipId: 2208
Id: 10612, Name: Rogue mask, EquipId: 2209
Id: 10613, Name: Rock-shell helm, EquipId: 2210
Id: 10614, Name: Spined helm, EquipId: 2211
Id: 10615, Name: Tribal mask, EquipId: 2212
Id: 10616, Name: Tribal mask, EquipId: 2213
Id: 10617, Name: Tribal mask, EquipId: 2214
Id: 10618, Name: White platebody, EquipId: 2215
Id: 10619, Name: Initiate hauberk, EquipId: 2216
